episode_id,split,king_direct_appearance,king_speaker,king_mention,king_mention_count,king_persona_mention,king_persona_mention_count,king_relevance_score,is_king_related,is_king_strong,king_relation_type,utterance_count
train_ep_001427,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001428,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_001429,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001430,train,False,False,True,1,False,0,1,True,False,speech_mention,14
train_ep_001431,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001432,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001433,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001434,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001435,train,False,False,True,1,True,1,2,True,True,speech_mention,14
train_ep_001436,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001437,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001438,train,True,True,False,0,True,1,9,True,True,direct_appearance,14
train_ep_001439,train,False,False,True,1,False,0,1,True,False,speech_mention,14
train_ep_001440,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001441,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001442,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001443,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001444,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_001445,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001446,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001447,train,True,True,True,1,True,4,12,True,True,direct_appearance,14
train_ep_001448,train,False,False,False,0,True,2,2,True,True,persona_mention,14
train_ep_001449,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001450,train,False,False,True,1,True,1,2,True,True,speech_mention,14
train_ep_001451,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001452,train,False,False,False,0,True,2,2,True,True,persona_mention,14
train_ep_001453,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001454,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001455,train,True,True,True,7,True,3,16,True,True,direct_appearance,14
train_ep_001456,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001457,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001458,train,False,False,True,1,False,0,1,True,False,speech_mention,14
train_ep_001459,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001460,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001461,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001462,train,False,False,True,1,True,1,2,True,True,speech_mention,14
train_ep_001463,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001464,train,False,False,True,1,True,1,2,True,True,speech_mention,14
train_ep_001465,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001466,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001467,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001468,train,True,True,True,1,False,0,9,True,True,direct_appearance,14
train_ep_001469,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001470,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001471,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_001472,train,False,False,True,1,False,0,1,True,False,speech_mention,14
train_ep_001473,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001474,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001475,train,False,False,True,2,False,0,2,True,True,speech_mention,14
train_ep_001476,train,True,True,True,4,True,1,13,True,True,direct_appearance,14
train_ep_001477,train,False,False,True,5,False,0,5,True,True,speech_mention,14
train_ep_001478,train,False,False,False,0,False,0,0,False,False,none,3
train_ep_001479,train,False,False,False,0,True,4,3,True,True,persona_mention,2
train_ep_001480,train,False,False,False,0,True,2,2,True,True,persona_mention,14
train_ep_001481,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001482,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001483,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001484,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001485,train,False,False,True,1,True,1,2,True,True,speech_mention,14
train_ep_001486,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001487,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001488,train,False,False,True,4,True,3,7,True,True,speech_mention,14
train_ep_001489,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001490,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001491,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001492,train,False,False,True,1,True,1,2,True,True,speech_mention,14
train_ep_001493,train,True,True,True,1,True,1,10,True,True,direct_appearance,14
train_ep_001494,train,True,True,False,0,True,1,9,True,True,direct_appearance,14
train_ep_001495,train,True,True,False,0,True,3,11,True,True,direct_appearance,14
train_ep_001496,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001497,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001498,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001499,train,False,False,True,2,True,1,3,True,True,speech_mention,14
train_ep_001500,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_001501,train,True,True,True,2,True,1,11,True,True,direct_appearance,14
train_ep_001502,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001503,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001504,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001505,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001506,train,False,False,False,0,True,1,1,True,True,persona_mention,8
train_ep_001507,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001508,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001509,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_001510,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001511,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001512,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001513,train,False,False,True,1,True,2,3,True,True,speech_mention,14
train_ep_001514,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001515,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001516,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001517,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001518,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001519,train,True,True,True,1,True,3,12,True,True,direct_appearance,14
train_ep_001520,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001521,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001522,train,False,False,True,1,False,0,1,True,False,speech_mention,13
train_ep_001523,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001524,train,False,False,True,2,False,0,2,True,True,speech_mention,14
train_ep_001525,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001526,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001527,train,False,False,True,3,True,1,4,True,True,speech_mention,11
train_ep_001528,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001529,train,False,False,True,1,False,0,1,True,False,speech_mention,14
train_ep_001530,train,False,False,True,1,False,0,1,True,False,speech_mention,14
train_ep_001531,train,True,True,True,3,True,4,14,True,True,direct_appearance,14
train_ep_001532,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001533,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_001534,train,False,False,True,2,True,1,3,True,True,speech_mention,14
train_ep_001535,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001536,train,False,False,False,0,True,1,1,True,True,persona_mention,6
train_ep_001537,train,False,False,True,1,False,0,1,True,False,speech_mention,14
train_ep_001538,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001539,train,True,True,True,6,False,0,13,True,True,direct_appearance,14
train_ep_001540,train,False,False,False,0,True,1,1,True,True,persona_mention,5
train_ep_001541,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001542,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001543,train,False,False,False,0,False,0,0,False,False,none,2
train_ep_001544,train,False,False,False,0,False,0,0,False,False,none,5
train_ep_001545,train,False,False,False,0,False,0,0,False,False,none,8
train_ep_001546,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001547,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001548,train,True,True,False,0,False,0,8,True,True,direct_appearance,14
train_ep_001549,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001550,train,False,False,False,0,True,1,1,True,True,persona_mention,11
train_ep_001551,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001552,train,False,False,False,0,False,0,0,False,False,none,4
train_ep_001553,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001554,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001555,train,False,False,True,1,False,0,1,True,False,speech_mention,14
train_ep_001556,train,False,False,True,4,True,1,5,True,True,speech_mention,14
train_ep_001557,train,False,False,True,1,False,0,1,True,False,speech_mention,7
train_ep_001558,train,False,False,True,3,False,0,3,True,True,speech_mention,12
train_ep_001559,train,True,True,True,1,True,1,10,True,True,direct_appearance,14
train_ep_001560,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001561,train,False,False,False,0,False,0,0,False,False,none,9
train_ep_001562,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001563,train,False,False,True,2,True,1,3,True,True,speech_mention,14
train_ep_001564,train,False,False,True,4,True,1,5,True,True,speech_mention,14
train_ep_001565,train,False,False,False,0,False,0,0,False,False,none,7
train_ep_001566,train,True,True,True,1,True,1,10,True,True,direct_appearance,2
train_ep_001567,train,False,False,True,2,True,1,3,True,True,speech_mention,6
train_ep_001568,train,False,False,False,0,False,0,0,False,False,none,2
train_ep_001569,train,False,False,True,3,True,1,4,True,True,speech_mention,14
train_ep_001570,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001571,train,False,False,True,1,False,0,1,True,False,speech_mention,14
train_ep_001572,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001573,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_001574,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001575,train,False,False,False,0,False,0,0,False,False,none,6
train_ep_001576,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001577,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001578,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001579,train,False,False,True,1,True,1,2,True,True,speech_mention,9
train_ep_001580,train,False,False,True,4,True,1,5,True,True,speech_mention,14
train_ep_001581,train,False,False,False,0,False,0,0,False,False,none,3
train_ep_001582,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_001583,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001584,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_001585,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001586,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001587,train,False,False,True,1,True,1,2,True,True,speech_mention,10
train_ep_001588,train,False,False,True,4,True,2,6,True,True,speech_mention,14
train_ep_001589,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001590,train,False,False,False,0,False,0,0,False,False,none,4
train_ep_001591,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001592,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001593,train,False,False,True,5,False,0,5,True,True,speech_mention,14
train_ep_001594,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001595,train,False,False,True,1,True,1,2,True,True,speech_mention,14
train_ep_001596,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001597,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001598,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001599,train,False,False,True,1,True,1,2,True,True,speech_mention,14
train_ep_001600,train,False,False,False,0,True,2,2,True,True,persona_mention,14
train_ep_001601,train,False,False,True,1,False,0,1,True,False,speech_mention,14
train_ep_001602,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001603,train,False,False,False,0,True,2,2,True,True,persona_mention,14
train_ep_001604,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001605,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001606,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001607,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001608,train,False,False,True,2,True,1,3,True,True,speech_mention,14
train_ep_001609,train,False,False,True,1,True,1,2,True,True,speech_mention,14
train_ep_001610,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001611,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001612,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001613,train,False,False,True,1,False,0,1,True,False,speech_mention,14
train_ep_001614,train,False,False,False,0,True,1,1,True,True,persona_mention,4
train_ep_001615,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001616,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001617,train,False,False,False,0,True,1,1,True,True,persona_mention,8
train_ep_001618,train,False,False,False,0,True,1,1,True,True,persona_mention,10
train_ep_001619,train,False,False,True,1,False,0,1,True,False,speech_mention,14
train_ep_001620,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_001621,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001622,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001623,train,False,False,False,0,False,0,0,False,False,none,8
train_ep_001624,train,False,False,False,0,True,1,1,True,True,persona_mention,2
train_ep_001625,train,False,False,False,0,False,0,0,False,False,none,7
train_ep_001626,train,False,False,True,1,False,0,1,True,False,speech_mention,14
train_ep_001627,train,False,False,True,3,False,0,3,True,True,speech_mention,14
train_ep_001628,train,False,False,False,0,True,1,1,True,True,persona_mention,8
train_ep_001629,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001630,train,False,False,True,6,True,1,6,True,True,speech_mention,14
train_ep_001631,train,False,False,True,1,True,1,2,True,True,speech_mention,14
train_ep_001632,train,True,True,True,2,True,3,13,True,True,direct_appearance,14
train_ep_001633,train,True,True,False,0,False,0,8,True,True,direct_appearance,14
train_ep_001634,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001635,train,True,True,True,4,True,3,15,True,True,direct_appearance,14
train_ep_001636,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_001637,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001638,train,False,False,True,2,True,1,3,True,True,speech_mention,14
train_ep_001639,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001640,train,True,True,True,2,True,2,12,True,True,direct_appearance,14
train_ep_001641,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001642,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001643,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001644,train,False,False,False,0,False,0,0,False,False,none,11
train_ep_001645,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001646,train,False,False,True,6,True,1,6,True,True,speech_mention,14
train_ep_001647,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001648,train,True,True,True,2,True,3,13,True,True,direct_appearance,14
train_ep_001649,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001650,train,True,True,True,3,True,3,14,True,True,direct_appearance,14
train_ep_001651,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001652,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001653,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001654,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001655,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001656,train,False,False,False,0,True,2,2,True,True,persona_mention,14
train_ep_001657,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001658,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001659,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001660,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_001661,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001662,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_001663,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_001664,train,False,False,False,0,False,0,0,False,False,none,10
train_ep_001665,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001666,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001667,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001668,train,False,False,False,0,True,1,1,True,True,persona_mention,5
train_ep_001669,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001670,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001671,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_001672,train,False,False,True,2,True,1,3,True,True,speech_mention,12
train_ep_001673,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001674,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001675,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_001676,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001677,train,False,False,False,0,False,0,0,False,False,none,8
train_ep_001678,train,False,False,False,0,True,1,1,True,True,persona_mention,9
train_ep_001679,train,True,True,True,2,True,2,12,True,True,direct_appearance,14
train_ep_001680,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001681,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001682,train,False,False,True,1,False,0,1,True,False,speech_mention,14
train_ep_001683,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001684,train,False,False,True,2,False,0,2,True,True,speech_mention,14
train_ep_001685,train,False,False,True,1,True,1,2,True,True,speech_mention,14
train_ep_001686,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001687,train,False,False,False,0,False,0,0,False,False,none,13
train_ep_001688,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001689,train,False,False,True,1,True,1,2,True,True,speech_mention,14
train_ep_001690,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001691,train,False,False,True,1,True,2,3,True,True,speech_mention,14
train_ep_001692,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001693,train,True,True,True,2,True,1,11,True,True,direct_appearance,14
train_ep_001694,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001695,train,True,True,False,0,True,1,9,True,True,direct_appearance,14
train_ep_001696,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001697,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001698,train,False,False,False,0,True,1,1,True,True,persona_mention,12
train_ep_001699,train,False,False,False,0,False,0,0,False,False,none,12
train_ep_001700,train,False,False,False,0,False,0,0,False,False,none,7
train_ep_001701,train,False,False,True,2,False,0,2,True,True,speech_mention,10
train_ep_001702,train,False,False,True,1,True,1,2,True,True,speech_mention,14
train_ep_001703,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001704,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001705,train,False,False,True,1,False,0,1,True,False,speech_mention,14
train_ep_001706,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001707,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001708,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001709,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001710,train,True,True,False,0,True,1,9,True,True,direct_appearance,14
train_ep_001711,train,False,False,True,1,True,1,2,True,True,speech_mention,14
train_ep_001712,train,False,False,True,3,True,2,5,True,True,speech_mention,14
train_ep_001713,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001714,train,False,False,True,1,False,0,1,True,False,speech_mention,14
train_ep_001715,train,False,False,True,2,False,0,2,True,True,speech_mention,14
train_ep_001716,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001717,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001718,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001719,train,False,False,True,1,False,0,1,True,False,speech_mention,14
train_ep_001720,train,False,False,False,0,True,2,2,True,True,persona_mention,14
train_ep_001721,train,False,False,True,2,True,1,3,True,True,speech_mention,14
train_ep_001722,train,False,False,True,2,True,2,4,True,True,speech_mention,14
train_ep_001723,train,False,False,True,1,True,2,3,True,True,speech_mention,7
train_ep_001724,train,False,False,False,0,False,0,0,False,False,none,4
train_ep_001725,train,False,False,False,0,False,0,0,False,False,none,2
train_ep_001726,train,False,False,False,0,False,0,0,False,False,none,2
train_ep_001727,train,False,False,True,1,False,0,1,True,False,speech_mention,14
train_ep_001728,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001729,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_001730,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001731,train,True,True,True,1,True,1,10,True,True,direct_appearance,5
train_ep_001732,train,False,False,True,2,False,0,2,True,True,speech_mention,14
train_ep_001733,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001734,train,False,False,True,1,True,2,3,True,True,speech_mention,14
train_ep_001735,train,False,False,True,1,False,0,1,True,False,speech_mention,14
train_ep_001736,train,True,True,False,0,True,1,9,True,True,direct_appearance,14
train_ep_001737,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001738,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001739,train,True,True,True,2,True,1,11,True,True,direct_appearance,14
train_ep_001740,train,False,False,True,3,False,0,3,True,True,speech_mention,14
train_ep_001741,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001742,train,False,False,True,1,False,0,1,True,False,speech_mention,14
train_ep_001743,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001744,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001745,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001746,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001747,train,False,False,True,1,True,1,2,True,True,speech_mention,14
train_ep_001748,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001749,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001750,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_001751,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001752,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001753,train,False,False,False,0,False,0,0,False,False,none,2
train_ep_001754,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001755,train,True,True,False,0,True,1,9,True,True,direct_appearance,14
train_ep_001756,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001757,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001758,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001759,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001760,train,False,False,True,1,False,0,1,True,False,speech_mention,9
train_ep_001761,train,False,False,False,0,False,0,0,False,False,none,4
train_ep_001762,train,False,False,False,0,True,2,2,True,True,persona_mention,14
train_ep_001763,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001764,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001765,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001766,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001767,train,False,False,True,1,False,0,1,True,False,speech_mention,14
train_ep_001768,train,False,False,True,1,True,1,2,True,True,speech_mention,14
train_ep_001769,train,False,False,True,3,True,1,4,True,True,speech_mention,14
train_ep_001770,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001771,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001772,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_001773,train,False,False,False,0,False,0,0,False,False,none,5
train_ep_001774,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001775,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001776,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001777,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001778,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001779,train,True,True,True,1,True,2,11,True,True,direct_appearance,14
train_ep_001780,train,False,False,False,0,False,0,0,False,False,none,12
train_ep_001781,train,True,True,True,6,True,1,14,True,True,direct_appearance,10
train_ep_001782,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001783,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_001784,train,False,False,True,2,False,0,2,True,True,speech_mention,4
train_ep_001785,train,False,False,True,2,True,1,3,True,True,speech_mention,14
train_ep_001786,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001787,train,False,False,True,1,False,0,1,True,False,speech_mention,14
train_ep_001788,train,False,False,True,2,True,1,3,True,True,speech_mention,14
train_ep_001789,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001790,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001791,train,False,False,False,0,False,0,0,False,False,none,7
train_ep_001792,train,False,False,False,0,False,0,0,False,False,none,13
train_ep_001793,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001794,train,False,False,True,1,True,2,3,True,True,speech_mention,2
train_ep_001795,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001796,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001797,train,False,False,True,2,True,1,3,True,True,speech_mention,14
train_ep_001798,train,False,False,True,3,True,1,4,True,True,speech_mention,14
train_ep_001799,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_001800,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001801,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001802,train,False,False,True,1,True,2,3,True,True,speech_mention,14
train_ep_001803,train,False,False,True,2,False,0,2,True,True,speech_mention,14
train_ep_001804,train,True,True,True,1,True,1,10,True,True,direct_appearance,14
train_ep_001805,train,False,False,True,1,False,0,1,True,False,speech_mention,14
train_ep_001806,train,False,False,False,0,True,1,1,True,True,persona_mention,7
train_ep_001807,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001808,train,False,False,False,0,True,1,1,True,True,persona_mention,2
train_ep_001809,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001810,train,True,True,False,0,True,1,9,True,True,direct_appearance,14
train_ep_001811,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001812,train,True,True,False,0,True,1,9,True,True,direct_appearance,14
train_ep_001813,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001814,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001815,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001816,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001817,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001818,train,False,False,False,0,False,0,0,False,False,none,5
train_ep_001819,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001820,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001821,train,False,False,True,1,False,0,1,True,False,speech_mention,14
train_ep_001822,train,False,False,False,0,True,1,1,True,True,persona_mention,12
train_ep_001823,train,False,False,True,2,False,0,2,True,True,speech_mention,12
train_ep_001824,train,False,False,False,0,False,0,0,False,False,none,12
train_ep_001825,train,False,False,False,0,False,0,0,False,False,none,12
train_ep_001826,train,True,True,False,0,True,1,9,True,True,direct_appearance,12
train_ep_001827,train,False,False,True,1,True,1,2,True,True,speech_mention,14
train_ep_001828,train,False,False,False,0,True,1,1,True,True,persona_mention,11
train_ep_001829,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_001830,train,False,False,False,0,False,0,0,False,False,none,5
train_ep_001831,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001832,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001833,train,False,False,False,0,False,0,0,False,False,none,3
train_ep_001834,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001835,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_001836,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_001837,train,False,False,False,0,True,1,1,True,True,persona_mention,14
